1.209566537607737e-03 -2.626628178302507e-04 1.333898843499166e-03 2.733288983695292e-04 6.524452924893224e-07 4.305477347032684e+03
1.507808641646531e-03 -2.643558679444774e-04 -6.234872366757160e-04 -1.279724122294690e-04 6.524464724636846e-07 4.307069232678225e+03
8.961062578848218e-04 -3.990992705946972e-04 -1.427780276035826e-04 -3.138308487059793e-05 6.524493671196461e-07 4.304049806660420e+03
1.464744557752461e-03 -4.299681898272912e-04 1.124338095264145e-04 2.606640698305740e-05 6.524473549654303e-07 4.307101551908100e+03
1.631685114280406e-03 2.945582895417335e-04 1.825759450303486e-04 4.607478053687038e-05 6.524456616782953e-07 4.306643912504866e+03
6.153298279997423e-04 -3.095161480618141e-04 1.209844451304778e-03 2.482447014623777e-04 6.524495228031938e-07 4.302464513488508e+03
1.498279326842567e-03 6.403955528387511e-06 1.562967758614327e-04 2.518018762548408e-05 6.524470433339417e-07 4.306403550710409e+03
1.579577647703762e-03 -2.043720064448437e-05 -1.509752287086658e-04 -2.851214131471865e-05 6.524447983384376e-07 4.306954480759287e+03
1.813577180617662e-03 -5.904350838855585e-05 1.509072824646429e-04 3.033938746956051e-05 6.524463640655227e-07 4.308196438113187e+03
-7.264469103621042e-04 4.017440328649181e-04 7.323589492193797e-05 2.192626791231748e-05 6.524410952996185e-07 4.293990975106397e+03
1.389058739385300e-03 -2.352756404167080e-04 5.346117281041174e-04 1.116058206470455e-04 6.524455521060916e-07 4.306353629716235e+03
1.205279003368430e-03 -7.147448829821331e-04 6.570857738760842e-04 1.289251397429870e-04 6.524476529001722e-07 4.306282131257203e+03
-3.389217638947630e-04 3.102190303704005e-04 1.610043593593761e-04 3.510430578458130e-05 6.524416995934941e-07 4.296360352917813e+03
1.171733828306642e-03 -5.021989397332032e-04 -6.121539457189073e-04 -1.260885473200938e-04 6.524464941856291e-07 4.305778073756636e+03
1.420439418255570e-03 3.262740538420676e-04 2.137184501953005e-05 1.504606213867403e-05 6.524467411804828e-07 4.305456328076729e+03
1.247116399972326e-03 -2.239697470849521e-04 -6.686451497887359e-05 -2.137976134258444e-05 6.524449041900233e-07 4.305628230752646e+03
8.331874515761888e-04 -4.292392719936160e-05 1.728326511039944e-04 3.457567924383736e-05 6.524490911893939e-07 4.303012223585652e+03
-6.940622308308250e-04 1.339817790459142e-04 -2.757608737902210e-05 -6.740705173049031e-06 6.524421522974596e-07 4.294726635029353e+03
1.111289244074698e-03 -6.300392803040024e-05 5.976563393498413e-04 1.217693152554386e-04 6.524483458882426e-07 4.304533723904566e+03
9.455050043780422e-04 -5.795153599189055e-05 -2.230379323065950e-04 -4.256078529486981e-05 6.524489137269788e-07 4.303760607552021e+03
1.408264396004385e-03 -4.916769975735920e-04 -3.321167288786362e-04 -6.428205044909613e-05 6.524483166701222e-07 4.306884147962264e+03
1.795286289811749e-03 -1.882417125692490e-04 3.308455997292957e-04 7.231704979300134e-05 6.524463531201967e-07 4.308399831096358e+03
-1.664083814414094e-03 8.625653987580402e-04 -2.745243197107649e-04 -4.965585631936013e-05 6.524506388219104e-07 4.288022919055619e+03
6.263480514935834e-04 -2.348282602951961e-04 1.897143198464198e-04 4.372235594318869e-05 6.524498612938401e-07 4.302413432140680e+03
1.441556528658600e-03 -2.612028764352313e-04 -5.153625859655863e-04 -1.060296748364691e-04 6.524469823890499e-07 4.306765158946176e+03
1.161881396740619e-03 -5.497785436171033e-04 -8.872940904785670e-04 -1.775308081263907e-04 6.524462460861083e-07 4.305792179045384e+03
4.205771130267725e-04 3.082842449981220e-04 -2.416614848618672e-04 -5.370030230956944e-05 6.524492115208416e-07 4.300234977013983e+03
1.009685921228815e-03 -5.108250387028217e-04 -3.567407680572327e-04 -8.109517147640286e-05 6.524453311457840e-07 4.304950517139211e+03
8.055291429739659e-04 -1.418654225839331e-04 -3.986708940213226e-04 -8.500849146470640e-05 6.524440653741578e-07 4.303139674718303e+03
-2.236775344136221e-03 7.465351145508958e-04 9.591740189839051e-04 1.927031732816591e-04 6.524395984025262e-07 4.285277080669843e+03
3.136387485214640e-04 4.474416714422532e-04 2.993053181618568e-04 6.118288699924137e-05 6.524486879455781e-07 4.299514672365030e+03
1.781951463574443e-03 -6.408931231601961e-05 -7.994936991592880e-05 -1.756035692667954e-05 6.524458488835688e-07 4.308081138253781e+03
7.192055543451864e-04 -3.015801588013168e-05 5.638306462943069e-04 1.125653058208306e-04 6.524492653191983e-07 4.302509058736970e+03
1.618411152219896e-03 2.875636914606345e-05 -1.409348646442445e-04 -2.625478258471364e-05 6.524463280680829e-07 4.307102730221362e+03
1.395210003237281e-03 -6.932050853586821e-05 2.278633862347916e-05 4.345935699994286e-06 6.524454916424898e-07 4.306112775787911e+03
-3.555079337409789e-03 7.851242512651276e-04 2.205653731642677e-05 -5.430535922960374e-06 6.524528288734990e-07 4.278196878793236e+03
-1.055195250868096e-04 1.069242557958512e-05 -3.892148266435585e-05 -1.053076270624812e-05 6.524428225419629e-07 4.298062920729292e+03
1.341356145604684e-03 -2.978325567617617e-04 -6.200915140376264e-04 -1.367118176437606e-04 6.524472484599400e-07 4.306287174997490e+03
-1.365585448356293e-04 1.910716674735160e-04 8.019722202114512e-04 1.667725211669549e-04 6.524423005373510e-07 4.297665192653330e+03
1.412406915935526e-03 -4.964398072301602e-04 -1.474136194406780e-04 -3.495898346239761e-05 6.524474357353068e-07 4.306950209148684e+03
-1.134707197744318e-03 6.780428803307820e-04 1.425829981301870e-04 2.608259331502603e-05 6.524504227202276e-07 4.291279000765794e+03
1.257584808092318e-03 -1.702328915352319e-04 -2.532490125989995e-04 -4.876047382143824e-05 6.524481859467848e-07 4.305597496207737e+03
-1.545051773796089e-04 -2.208363806108795e-04 1.671403298050998e-05 5.526207719290360e-06 6.524508249838957e-07 4.298337877057542e+03
1.413434504368571e-03 -1.870979582175721e-04 -8.774775190808073e-05 -1.236792258582094e-05 6.524464471168618e-07 4.306447970783995e+03
1.847209948489393e-04 8.648371587162121e-05 -2.725437528750824e-04 -5.774933263411402e-05 6.524497712536633e-07 4.299410626068405e+03
1.412581981061326e-03 7.618622226521050e-05 -4.373817039483187e-04 -8.876216211419970e-05 6.524471119468114e-07 4.305867824155843e+03
1.574140428204024e-03 -1.415009294341574e-05 1.816044706939201e-04 4.083760925748934e-05 6.524448695177269e-07 4.306769677247912e+03
-6.765809068269816e-04 2.200973779696476e-04 -8.584349757522281e-04 -1.796090739068520e-04 6.524508669674651e-07 4.294677511925692e+03
-3.728728430524888e-03 8.637518809837734e-04 5.742145715543945e-04 1.075434829382787e-04 6.524388494796054e-07 4.277081957366616e+03
9.498278380129759e-04 -3.590672765837596e-04 -6.934591783385569e-05 -1.817874711138949e-05 6.524447060784409e-07 4.304414383304513e+03
-6.970061263093945e-04 1.607981573783164e-04 3.654389088922971e-04 6.115255615633011e-05 6.524511917373255e-07 4.294680661049733e+03
5.885140905550346e-04 -5.203285852145142e-05 8.216508281520534e-04 1.698175310024799e-04 6.524439003655954e-07 4.301846535688474e+03
-3.897818589491740e-04 4.585509930202417e-04 -7.215872886299326e-04 -1.474388571992909e-04 6.524413644562192e-07 4.295672412922368e+03
-5.520263278458855e-03 1.414944025582805e-03 5.632605815294068e-04 1.096199936516091e-04 6.524369824674904e-07 4.266055663196773e+03
1.611244261496935e-03 -2.400185154978153e-04 -6.216029240957538e-04 -1.256918025320487e-04 6.524466466543912e-07 4.307449404161622e+03
1.403435109105351e-03 -7.136355911706675e-04 4.108456740941467e-04 8.750883645096455e-05 6.524482389430961e-07 4.307335494041168e+03
1.461761853488126e-03 -2.501748821083633e-04 -8.853344359831565e-05 -2.388678756760034e-05 6.524461090614146e-07 4.306856167295869e+03
1.909798599175416e-03 1.425593630675773e-05 -4.405745113851030e-04 -8.602796181514064e-05 6.524458604927847e-07 4.308562961204393e+03
1.274033870967823e-03 -6.121834825363880e-04 1.111476456554191e-04 1.950852363648612e-05 6.524471895204899e-07 4.306534893947685e+03
1.263493247701882e-03 -2.010765680686384e-04 -1.593698401467510e-04 -3.190491632317458e-05 6.524456568463060e-07 4.305633228874231e+03
-3.272762840226007e-03 6.229505122604751e-04 -2.774637887683322e-05 -7.566585826729806e-06 6.524529674896090e-07 4.280110538621170e+03
-7.162839080657609e-04 5.203560055345861e-04 5.067070072302796e-04 8.863462224580495e-05 6.524407686089985e-07 4.293776980132998e+03
-2.101781139744305e-03 6.369883923882497e-04 -7.914781062678314e-05 -9.122599586736204e-06 6.524516815422118e-07 4.286239164632567e+03
9.698072806560204e-04 -1.024603063404962e-04 -5.191780656598016e-04 -9.832516216841135e-05 6.524487441743750e-07 4.303924790963067e+03
1.081032574352448e-03 -6.000229198418735e-04 -3.210006146237170e-04 -6.282451626771541e-05 6.524493346776968e-07 4.305455422254614e+03
1.595869859156147e-03 -7.712688052672698e-05 -2.054060903670081e-04 -4.872300470337440e-05 6.524466595287235e-07 4.307196680407474e+03
1.254715622035930e-03 -8.356338176929731e-04 -1.196994563359489e-04 -2.555479297469391e-05 6.524473684243948e-07 4.306880022763401e+03
6.247083046901352e-04 -3.414336760390954e-04 -1.806254028734771e-04 -3.758010343420134e-05 6.524498096902170e-07 4.302641479372210e+03
-1.452995987651957e-03 3.642610757877867e-04 -3.352629061851562e-04 -6.750581460085229e-05 6.524514932828769e-07 4.290311422792968e+03
1.285312931745078e-03 -4.698464248330651e-04 1.454026886939167e-04 2.826587601440760e-05 6.524484314045375e-07 4.306283425763808e+03
