SDDS1
&description text="Twiss parameters--input: BYBL0.ele  lattice: BYBL.lte", contents="Twiss parameters", &end
&column name=x, units=m, type=double,  &end
&column name=xp, symbol=x', type=double,  &end
&column name=y, units=m, type=double,  &end
&column name=yp, symbol=y', type=double,  &end
&column name=t, units=s, type=double,  &end
&column name=p, units="m$be$nc", type=double,  &end
&data mode=ascii, &end
7166
   8.9849465e-06	   8.2534408e-05	  -3.4429746e-05	   1.2497934e-05	  -3.2885659e-10	   2.0403882e+02	
   5.5140180e-04	   2.3113828e-04	  -1.2546866e-03	  -5.2898119e-04	  -3.1282750e-10	   1.6999412e+02	
   1.6277994e-03	   5.7504953e-04	   3.5466727e-03	   1.2612453e-03	  -3.1286549e-10	   1.7017130e+02	
   4.1710311e-03	   1.1824776e-03	   3.5503831e-03	   1.0162981e-03	  -3.0062806e-10	   1.3571666e+02	
   5.4286298e-03	   1.1257486e-03	  -2.2639585e-03	  -4.6080750e-04	  -2.8496370e-10	   8.5890679e+01	
   3.2568021e-05	  -2.5018817e-07	  -2.3076143e-05	  -2.2669147e-06	   0.0000000e+00	   2.2384255e+02	
  -1.0704839e-03	  -2.4080838e-05	  -7.8038738e-04	  -1.1798201e-05	  -4.4831301e-13	   2.2389725e+02	
  -2.2188431e-03	   2.9045704e-05	   1.0194492e-03	   1.9867953e-07	  -3.7232775e-13	   2.2389182e+02	
   3.5029025e-04	  -2.9633084e-06	  -5.9199934e-04	  -3.4048402e-05	  -7.1426140e-13	   2.2394316e+02	
  -8.9090011e-04	   2.3821654e-05	   2.2657766e-03	  -2.1025141e-05	  -4.0272185e-13	   2.2389316e+02	
   8.2054243e-04	   1.3199342e-05	   1.7602923e-03	   1.6275675e-05	  -3.8752480e-13	   2.2389092e+02	
   1.7463678e-03	  -1.3098670e-05	   1.8268431e-03	  -2.4793751e-05	  -4.0652112e-13	   2.2389077e+02	
  -2.1988355e-03	   1.1680907e-05	   5.8634325e-04	   9.0734038e-06	  -4.6351006e-13	   2.2389699e+02	
   4.0583941e-03	  -5.4628467e-05	  -3.0730963e-03	   1.9731264e-05	   7.3705698e-13	   2.2376241e+02	
   7.6821008e-04	   2.4445596e-05	   4.3634751e-03	   5.5530424e-05	   7.6365181e-13	   2.2372863e+02	
