Printout for SDDS file one.twi

       s            betay          alphay          etay          etayp     
       m              m                             m                      
---------------------------------------------------------------------------
  6.461042e+01   4.271919e+01   1.870614e+00   0.000000e+00   0.000000e+00 
  6.765452e+01   3.224849e+01   1.566707e+00   0.000000e+00   0.000000e+00 
  6.770403e+01   3.209360e+01   1.561403e+00   0.000000e+00   0.000000e+00 
  6.781495e+01   3.174854e+01   1.549521e+00   0.000000e+00   0.000000e+00 
  6.786446e+01   3.159535e+01   1.544216e+00   0.000000e+00   0.000000e+00 
  7.090856e+01   2.315060e+01   1.228356e+00   0.000000e+00   0.000000e+00 
  7.095808e+01   2.302922e+01   1.222990e+00   0.000000e+00   0.000000e+00 
  7.095808e+01   2.302922e+01   1.222990e+00   0.000000e+00   0.000000e+00 
  7.145808e+01   2.183333e+01   1.168804e+00   0.000000e+00   0.000000e+00 
  7.150759e+01   2.171784e+01   1.163438e+00   0.000000e+00   0.000000e+00 
  7.455169e+01   1.561783e+01   8.394867e-01   0.000000e+00   0.000000e+00 
  7.460121e+01   1.553496e+01   8.340820e-01   0.000000e+00   0.000000e+00 
  7.471213e+01   1.535127e+01   8.219747e-01   0.000000e+00   0.000000e+00 
  7.476164e+01   1.527014e+01   8.165700e-01   0.000000e+00   0.000000e+00 
