SDDS1
&description text="Twiss parameters--input: BYBL0.ele  lattice: BYBL.lte", contents="Twiss parameters", &end
&column name=x, units=m, type=double,  &end
&column name=xp, symbol=x', type=double,  &end
&column name=y, units=m, type=double,  &end
&column name=yp, symbol=y', type=double,  &end
&column name=t, units=s, type=double,  &end
&column name=p, units="m$be$nc", type=double,  &end
&data mode=ascii, &end
21669
   2.7271598e-05	   5.9640407e-07	  -7.0743886e-05	  -2.3616462e-06	   0.0000000e+00	   2.2390764e+02	
  -1.4485652e-03	  -2.3753393e-05	  -1.0852427e-03	  -1.0571473e-05	  -1.5197051e-14	   2.2389004e+02	
  -2.3166855e-03	   2.2529306e-05	   8.8889318e-04	   6.4968211e-06	   1.1017862e-13	   2.2388762e+02	
   8.2117139e-04	   1.3465032e-05	  -5.8784881e-04	  -3.1830465e-05	  -2.9634250e-13	   2.2394560e+02	
  -1.3391485e-03	   2.4790835e-05	   2.1360099e-03	  -1.2147493e-05	   7.2185992e-14	   2.2388969e+02	
   1.3564753e-03	   1.4575770e-05	   1.6961203e-03	   7.3526499e-06	  -3.0394102e-14	   2.2389680e+02	
   2.1822969e-03	  -2.5872734e-05	   1.5415598e-03	  -3.0070381e-05	   3.7992628e-14	   2.2389220e+02	
  -2.2596996e-03	   8.6610018e-06	   6.3429753e-04	   1.1695068e-05	  -1.5197051e-14	   2.2389425e+02	
   3.7439760e-03	  -5.1098952e-05	  -2.9815533e-03	   2.0564336e-05	   1.4247236e-12	   2.2371307e+02	
   7.5222632e-04	   2.7742673e-05	   4.2992176e-03	   6.0512457e-05	   1.2613552e-12	   2.2371352e+02	
   1.9204223e-03	  -2.8124203e-05	  -1.8499324e-03	   1.6877751e-05	   4.1791890e-14	   2.2388910e+02	
  -1.3611025e-03	   2.8579676e-06	  -2.0340552e-03	   2.6468260e-05	  -1.5197051e-14	   2.2389145e+02	
  -2.2737672e-03	   3.3380130e-06	   1.9129837e-04	   1.3018972e-05	  -4.5591153e-14	   2.2389597e+02	
  -3.1614382e-03	  -9.2739432e-05	   1.0980908e-03	   5.3043261e-05	   1.7514601e-12	   2.2359243e+02	
  -8.8080877e-04	  -3.0689826e-05	  -8.2592642e-05	   1.7514189e-05	  -3.5713070e-13	   2.2395026e+02	
   1.8176306e-03	  -1.8906074e-05	   1.9832028e-03	  -3.4649807e-05	   4.1791890e-14	   2.2389225e+02	
  -8.7370457e-04	   2.1251788e-05	   2.2658042e-03	  -1.4598232e-05	  -9.1182306e-14	   2.2389560e+02	
  -2.7261199e-04	   2.2105198e-05	   1.1427542e-03	   3.8204083e-05	   4.3311595e-13	   2.2384396e+02	
   1.1755947e-03	  -2.1101044e-06	  -2.0122577e-03	  -7.5077177e-06	   7.5985255e-15	   2.2388529e+02	
   1.0553795e-03	   3.1098285e-05	   6.2308794e-04	   1.0747133e-06	  -2.3935355e-13	   2.2392431e+02	
   1.5340335e-03	   1.0814638e-05	   1.6670584e-03	  -1.0680648e-05	   4.9390416e-14	   2.2388771e+02	
   1.9552929e-03	   9.7915627e-07	  -7.4458656e-04	  -1.3350033e-05	  -1.7096682e-13	   2.2390605e+02	
  -9.9589705e-04	   6.2867891e-06	   1.7444186e-03	   1.7060623e-05	  -1.3677346e-13	   2.2390623e+02	
   7.7850869e-04	   2.5836292e-05	   1.7206700e-03	   1.2904445e-05	   1.6336830e-13	   2.2387777e+02	
  -3.5293833e-03	   3.1014957e-05	   3.0223088e-03	  -2.8991594e-07	   1.4437198e-12	   2.2370073e+02	
   2.0084963e-03	   1.3515189e-04	  -2.1522914e-04	  -3.5509407e-05	   1.4893110e-12	   2.2363241e+02	
  -1.1329543e-03	   2.4405519e-05	   2.2580907e-03	  -1.6417669e-05	   5.6988941e-14	   2.2389000e+02	
  -1.2305019e-03	  -1.4498506e-05	  -1.8175775e-03	   4.8213130e-06	   1.2157641e-13	   2.2388165e+02	
